TranscriptID;ICR_expectedCount;ICR_TPM;ICR2_expectedCount;ICR2_TPM;ICR3_expectedCount;ICR3_TPM;ICR4_expectedCount;ICR4_TPM
MCU_006814-RD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006814-RE;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006814-RF;0.00;0.00;15.00;0.84;11.69;0.79;4.84;0.40
MCU_006815-RA;1871.00;216.17;1505.00;143.14;1572.00;181.36;1384.00;193.40
MCU_006816-RA;78.00;4.32;78.00;3.57;113.00;6.25;54.00;3.64
MCU_006817-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006821-RA;54.65;3.64;107.06;5.88;91.55;6.08;68.59;5.55
MCU_006821-RB;0.00;0.00;0.00;0.00;5.45;0.34;0.00;0.00
MCU_006821-RC;29.28;2.06;227.14;13.20;14.12;0.99;114.60;9.81
MCU_006821-RD;465.07;13.72;431.81;10.55;793.88;23.40;215.81;7.78
MCU_006822-RA;32.29;2.91;37.96;2.82;42.16;3.79;28.11;3.07
MCU_006822-RB;3.70;0.33;10.66;0.78;16.32;1.45;5.65;0.61
MCU_006822-RC;22.28;2.31;44.10;3.77;34.72;3.60;27.71;3.48
MCU_006822-RD;4.62;0.47;10.13;0.86;0.00;0.00;0.00;0.00
MCU_006822-RE;431.11;46.69;394.24;35.16;303.43;32.82;263.10;34.49
MCU_006822-RF;0.00;0.00;1.90;0.23;6.38;0.95;4.43;0.80
MCU_006823-RA;14.72;1.11;10.39;0.65;0.00;0.00;28.37;2.60
MCU_006823-RB;253.42;7.52;284.28;6.98;414.00;12.27;154.28;5.60
MCU_006823-RC;65.86;1.89;202.33;4.82;0.00;0.00;46.35;1.63
MCU_006824-RA;0.00;0.00;0.00;0.00;5.35;0.20;0.00;0.00
MCU_006824-RB;254.00;14.23;485.00;22.47;469.65;26.30;242.00;16.53
MCU_006825-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006826-RA;187.00;9.03;298.14;11.91;211.00;10.18;138.00;8.13
MCU_006827-RA;564.47;48.77;686.43;48.92;601.14;51.88;441.52;46.31
MCU_006827-RB;26.53;2.10;39.57;2.59;27.86;2.20;28.48;2.74
MCU_006828-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006829-RA;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.04
MCU_006830-RA;444.00;28.89;570.00;30.64;509.00;33.09;286.00;22.65
MCU_006832-RA;47.00;5.07;61.00;5.42;41.00;4.41;36.00;4.70
MCU_006833-RA;1051.00;36.65;1793.00;51.78;2684.00;93.54;1917.00;81.70
MCU_006837-RA;33.45;1.63;39.00;1.57;29.71;1.45;14.00;0.83
MCU_006837-RB;6.55;2.19;2.00;0.54;2.29;0.76;0.00;0.00
MCU_006838-RA;1414.00;77.89;1709.00;77.84;1635.00;89.99;1111.00;74.59
MCU_006840-RA;703.99;21.55;230.83;5.85;1539.24;47.09;360.77;13.50
MCU_006840-RB;477.01;15.69;1342.17;36.55;434.76;14.29;331.23;13.31
MCU_006841-RA;7.00;1.25;3.00;0.44;5.00;0.89;8.00;1.72
MCU_006842-RA;199.00;20.17;190.00;15.87;153.00;15.49;114.00;14.00
MCU_006843-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006844-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006845-RA;0.00;0.00;0.00;0.00;1.00;0.47;2.00;1.11
MCU_006846-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006847-RA;2529.00;110.10;3300.00;118.89;3747.00;163.01;1971.00;104.74
MCU_006848-RA;227.00;40.90;256.00;37.80;159.00;28.59;153.00;33.08
MCU_006849-RA;366.00;19.60;451.00;19.97;366.00;19.58;286.00;18.67
MCU_006850-RA;26.00;1.46;26.00;1.21;16.00;0.90;10.00;0.69
MCU_006851-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006851-RB;421.00;22.08;496.00;21.51;496.00;25.99;247.00;15.79
MCU_006852-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006854-RA;0.00;0.00;0.00;0.00;3.00;0.74;1.00;0.30
MCU_006855-RA;4.00;0.29;2.00;0.12;6.00;0.44;2.00;0.18
MCU_006856-RA;1464.00;141.08;1419.00;112.72;1285.00;123.67;1615.00;188.69
MCU_006857-RA;1.00;0.13;0.00;0.00;0.00;0.00;1.00;0.15
MCU_006858-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006858-RB;26.68;2.20;18.26;1.24;13.52;1.11;9.32;0.93
MCU_006858-RC;83.32;7.31;109.74;7.94;70.48;6.18;55.68;5.93
MCU_006859-RA;31.28;15.45;18.11;7.22;101.99;50.19;9.11;5.25
MCU_006860-RA;5.00;0.33;2.00;0.11;11.00;0.72;2.00;0.16
MCU_006861-RA;17.00;0.96;24.00;1.12;28.00;1.58;11.00;0.76
MCU_006862-RA;58.00;11.09;73.00;11.43;50.00;9.54;61.00;13.98
MCU_006863-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006863-RB;56.59;1.18;76.29;1.32;74.31;1.55;38.39;0.98
MCU_006863-RC;149.41;4.81;169.71;4.52;197.69;6.36;61.61;2.42
MCU_006864-RA;3281.00;230.87;3192.00;185.50;3139.00;220.66;2114.00;180.95
MCU_006865-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006866-RA;5.91;0.87;0.95;0.12;0.00;0.00;1.07;0.19
MCU_006866-RB;156.09;5.54;225.05;6.62;232.00;8.23;120.93;5.25
MCU_006867-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006868-RA;1964.15;111.25;2402.00;112.47;2488.68;140.84;1492.78;103.03
MCU_006868-RB;17.85;0.99;0.00;0.00;7.32;0.40;10.22;0.69
MCU_006869-RA;0.00;0.00;3.00;0.16;12.00;0.78;0.00;0.00
MCU_006869-RB;3.00;0.29;1.00;0.08;0.00;0.00;3.00;0.35
MCU_006869-RC;13.00;0.79;17.00;0.85;9.00;0.55;12.00;0.89
MCU_006870-RA;10.44;0.31;4.96;0.12;6.94;0.21;0.00;0.00
MCU_006870-RB;6.03;0.28;11.87;0.46;9.06;0.42;0.00;0.00
MCU_006870-RC;2.52;0.13;14.17;0.58;0.00;0.00;6.00;0.36
MCU_006871-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006872-RA;0.00;0.00;3.00;1.34;2.00;1.11;2.00;1.29
MCU_006873-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006874-RA;4886.00;68.89;6652.00;77.77;7890.00;111.18;3477.00;60.06
MCU_006875-RA;1.00;0.20;1.00;0.16;1.00;0.20;0.00;0.00
MCU_006876-RA;169.00;9.08;236.00;10.49;164.00;8.80;97.00;6.35
MCU_006877-RA;10.00;0.92;1.18;0.09;4.68;0.43;0.00;0.00
MCU_006877-RB;0.00;0.00;29.82;1.13;11.32;0.52;9.96;0.56
MCU_006877-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006877-RD;5.00;0.56;0.00;0.00;0.00;0.00;0.04;0.01
MCU_006878-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006879-RA;133.99;5.21;164.11;5.29;187.32;7.28;110.00;5.23
MCU_006879-RB;21.01;0.76;11.89;0.36;21.68;0.78;0.00;0.00
MCU_006880-RA;30.00;2.95;30.00;2.43;26.00;2.55;22.00;2.62
MCU_006881-RA;2.00;0.83;4.00;1.35;4.00;1.66;1.00;0.49
MCU_006882-RA;311.00;19.05;401.00;20.30;280.00;17.14;235.00;17.53
MCU_006883-RA;0.00;0.00;28.61;1.05;9.09;0.40;0.00;0.00
MCU_006883-RB;185.67;8.45;202.81;7.64;278.02;12.64;149.00;8.27
MCU_006883-RC;25.33;0.84;20.58;0.57;37.89;1.26;0.00;0.00
MCU_006884-RA;1894.00;102.07;2230.00;99.37;1998.00;107.58;1381.00;90.72
MCU_006885-RA;0.00;0.00;3.59;0.08;5.09;0.13;0.00;0.00
MCU_006885-RB;135.00;7.62;147.41;6.88;188.37;10.63;91.44;6.29
MCU_006885-RC;6.00;0.31;0.00;0.00;5.54;0.28;6.56;0.41
MCU_006886-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006887-RA;6.20;0.40;30.63;1.63;13.78;0.89;6.22;0.49
MCU_006887-RB;110.07;3.69;115.56;3.21;151.22;5.07;52.78;2.17
MCU_006887-RC;11.74;0.60;1.81;0.08;0.00;0.00;0.00;0.00
MCU_006888-RA;202.00;41.86;266.00;45.09;216.00;44.66;157.00;38.92
MCU_006889-RA;1821.82;35.90;1838.43;30.03;2479.00;48.82;947.00;22.85
MCU_006889-RB;9.18;0.21;2.57;0.05;0.00;0.00;0.00;0.00
MCU_006890-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006891-RA;120.29;16.43;131.40;14.75;130.81;17.83;112.60;18.55
MCU_006891-RB;988.71;143.70;863.60;103.11;714.19;103.63;863.40;151.22
MCU_006892-RA;205.00;10.25;310.00;12.81;238.00;11.88;137.00;8.35
MCU_006893-RA;72.97;2.21;84.46;2.12;99.39;3.00;42.64;1.58
MCU_006893-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006893-RC;250.92;8.06;335.27;8.92;317.97;10.21;166.61;6.54
MCU_006894-RA;1303.64;27.07;1463.00;25.18;1568.52;32.55;582.50;14.80
MCU_006894-RB;17.36;0.35;0.00;0.00;99.48;2.01;22.50;0.56
MCU_006895-RA;43.00;0.65;46.57;0.58;79.12;1.19;21.81;0.40
MCU_006895-RB;191.55;4.50;303.17;5.90;313.52;7.35;197.36;5.67
MCU_006895-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006896-RA;21.00;0.94;24.00;0.89;21.00;0.94;10.00;0.55
MCU_006897-RA;180.30;9.19;263.80;11.12;308.21;15.70;168.64;10.48
MCU_006897-RB;67.70;2.54;41.20;1.28;18.79;0.70;26.36;1.21
MCU_006898-RA;0.00;0.00;317.54;10.74;0.00;0.00;98.20;4.90
MCU_006898-RB;495.00;17.03;493.46;14.06;628.00;21.59;276.80;11.64
MCU_006899-RA;2.61;0.12;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006899-RB;126.43;4.59;106.29;3.19;131.13;4.76;105.99;4.70
MCU_006899-RC;182.95;8.17;316.71;11.70;220.87;9.86;117.01;6.38
MCU_006900-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006901-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006901-RB;908.00;22.59;1297.00;26.74;1166.00;29.00;522.00;15.89
MCU_006902-RA;240.22;8.68;334.00;9.99;303.00;10.94;218.00;9.62
MCU_006902-RB;15.78;0.56;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006903-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006904-RA;0.00;0.00;0.00;0.00;2.00;2.60;0.00;0.00
MCU_006905-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006906-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006906-RB;2.00;0.28;1.00;0.12;0.00;0.00;1.00;0.17
MCU_006906-RC;347.00;22.32;352.00;18.71;266.00;17.10;305.00;23.89
MCU_006907-RA;73.00;3.11;97.08;3.42;82.96;3.53;64.75;3.37
MCU_006907-RB;0.00;0.00;0.00;0.00;14.21;0.58;0.00;0.00
MCU_006907-RC;0.00;0.00;7.86;0.62;0.81;0.08;15.25;1.75
MCU_006907-RD;0.00;0.00;11.05;0.95;10.03;1.05;0.00;0.00
MCU_006908-RA;1.00;0.81;2.00;1.30;0.00;0.00;0.00;0.00
MCU_006909-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006910-RA;1690.00;62.09;2046.00;62.23;1503.00;55.18;1005.00;45.11
MCU_006911-RA;1.00;0.14;0.00;0.00;2.00;0.29;0.00;0.00
MCU_006912-RA;2.50;0.70;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006912-RB;90.52;12.20;98.09;10.87;92.25;12.42;60.82;9.89
MCU_006912-RC;153.99;22.08;217.91;25.67;211.75;30.31;212.18;36.67
MCU_006913-RA;12.50;0.59;11.16;0.44;2.85;0.13;0.00;0.00
MCU_006913-RB;459.50;23.50;590.84;24.99;454.15;23.21;303.52;18.93
MCU_006913-RC;0.00;0.00;0.00;0.00;0.00;0.00;6.48;0.38
MCU_006914-RA;0.00;0.00;0.00;0.00;42.44;0.39;0.00;0.00
MCU_006914-RB;114.00;1.14;171.00;1.41;153.56;1.53;73.00;0.89
MCU_006915-RA;64.00;2.57;35.00;1.16;156.00;6.26;17.00;0.83
MCU_006916-RA;2675.00;230.57;2503.00;177.98;2796.00;240.73;1840.00;192.54
MCU_006917-RA;296.53;10.93;41.48;1.27;557.32;20.53;179.00;8.06
MCU_006917-RB;129.47;4.76;480.52;14.64;0.00;0.00;0.00;0.00
MCU_006917-RC;0.00;0.00;0.00;0.00;4.68;0.14;0.00;0.00
MCU_006918-RA;298.00;52.18;323.00;46.36;259.00;45.26;251.00;52.77
MCU_006919-RA;0.00;0.00;15.53;1.48;8.22;0.95;8.88;1.24
MCU_006919-RB;70.00;8.54;69.47;6.97;50.78;6.19;27.12;4.00
MCU_006920-RA;264.00;81.77;303.00;76.32;316.00;97.59;264.00;96.79
MCU_006921-RA;507.00;10.34;591.00;9.99;734.00;14.97;298.00;7.44
MCU_006922-RA;31.00;17.60;64.00;29.25;54.00;30.52;20.00;13.18
MCU_006923-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006923-RB;2.41;0.08;0.00;0.00;4.91;0.15;0.00;0.00
MCU_006923-RC;53.59;2.90;0.00;0.00;32.42;1.75;13.00;0.86
MCU_006923-RD;0.00;0.00;48.00;2.03;93.67;4.78;0.00;0.00
MCU_006924-RA;2778.32;94.11;3736.03;104.80;4306.38;145.78;2091.12;86.57
MCU_006924-RB;1952.37;26.47;3809.68;42.84;3037.54;41.16;1646.31;27.35
MCU_006924-RC;0.00;0.00;0.00;0.00;7.38;0.25;0.00;0.00
MCU_006924-RD;51.11;0.70;0.00;0.00;59.96;0.82;0.00;0.00
MCU_006925-RA;72.20;1.18;59.28;0.80;44.74;0.73;4.57;0.09
MCU_006926-RA;117.00;14.76;174.00;18.05;184.00;23.17;62.00;9.45
MCU_006927-RA;89.00;11.11;83.00;8.52;158.00;19.70;63.00;9.50
MCU_006928-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006929-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006930-RA;15.47;0.65;12.27;0.43;28.00;1.18;25.69;1.33
MCU_006930-RB;116.53;11.41;133.11;10.74;139.00;13.59;44.31;5.26
MCU_006930-RC;0.00;0.00;3.62;0.24;0.00;0.00;0.00;0.00
MCU_006931-RA;172.00;19.04;333.00;30.36;205.00;22.67;138.00;18.49
MCU_006933-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006934-RA;1.00;0.13;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006935-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006937-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006938-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006939-RA;2426.29;116.18;2927.44;115.96;2086.56;99.83;1540.70;90.00
MCU_006939-RB;0.00;0.00;0.00;0.00;3.81;0.14;0.00;0.00
MCU_006939-RC;651.00;77.63;724.00;71.05;594.00;70.73;521.00;75.11
MCU_006940-RA;154.97;1.40;139.45;1.04;195.06;1.76;49.14;0.54
MCU_006941-RA;414.03;3.38;619.52;4.20;622.97;5.09;313.84;3.14
MCU_006942-RA;49.30;2.17;53.16;1.93;50.54;2.22;20.76;1.11
MCU_006942-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006942-RC;138.23;15.49;318.63;29.40;89.38;10.00;166.11;22.52
MCU_006942-RD;78.66;3.20;46.83;1.57;87.80;3.56;27.33;1.36
MCU_006942-RE;298.63;20.10;352.65;19.61;298.27;20.06;290.67;23.81
MCU_006942-RF;50.18;3.29;44.72;2.42;88.00;5.76;58.13;4.63
MCU_006943-RA;60.00;5.32;113.00;8.26;96.00;8.50;49.00;5.27
MCU_006944-RA;435.00;16.93;673.00;21.69;627.00;24.39;286.00;13.60
MCU_006945-RA;83.00;1.41;142.00;2.01;195.00;3.32;48.00;1.00
MCU_006945-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006946-RA;5.14;0.26;0.00;0.00;8.96;0.45;0.00;0.00
MCU_006946-RB;880.86;46.39;1259.00;54.83;1213.04;63.83;714.00;45.85
MCU_006947-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006948-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006949-RA;2.00;0.15;1.00;0.06;7.00;0.54;0.00;0.00
MCU_006950-RA;1.00;0.33;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006951-RA;4612.00;168.60;5290.00;160.11;3872.00;141.45;2429.58;108.51
MCU_006951-RB;0.00;0.00;0.00;0.00;0.00;0.00;16.42;0.74
MCU_006952-RA;487.00;9.48;585.00;9.44;641.00;12.48;291.00;6.94
MCU_006953-RA;1832.53;464.60;2334.07;482.71;1794.21;453.72;1887.80;569.65
MCU_006953-RB;26.47;6.56;17.93;3.62;19.79;4.89;21.20;6.25
MCU_006954-RA;120.96;8.45;140.79;8.12;132.64;9.25;105.40;8.96
MCU_006954-RB;15.62;0.63;31.84;1.06;27.65;1.11;15.66;0.77
MCU_006954-RC;6.42;1.59;3.38;0.68;4.71;1.16;4.94;1.46
MCU_006955-RA;839.00;63.36;887.00;55.30;1002.00;75.58;678.00;62.24
MCU_006956-RA;0.00;0.00;0.00;0.00;39.81;1.15;45.65;1.61
MCU_006956-RB;215.00;6.32;393.00;9.57;342.19;10.06;149.35;5.37
MCU_006957-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006958-RA;2.00;1.27;1.00;0.51;0.00;0.00;0.00;0.00
MCU_006959-RA;181.00;12.62;232.00;13.36;225.00;15.67;117.00;9.92
MCU_006960-RA;73.00;6.30;108.00;7.69;58.00;5.00;40.00;4.19
MCU_006961-RA;330.27;36.30;366.38;33.16;277.77;30.48;332.59;44.24
MCU_006962-RA;36.57;0.37;60.49;0.51;30.39;0.31;10.79;0.13
MCU_006962-RB;12.10;0.12;0.00;0.00;18.58;0.19;14.53;0.18
MCU_006962-RC;169.44;1.83;287.96;2.58;509.21;5.50;147.03;1.95
MCU_006962-RD;2.62;0.14;2.18;0.09;7.05;0.37;1.06;0.07
MCU_006963-RA;896.00;26.85;1105.00;27.43;917.00;27.46;547.00;20.04
MCU_006964-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006964-RB;47.31;4.18;86.68;6.32;15.14;1.34;41.07;4.40
MCU_006964-RC;0.00;0.00;0.00;0.00;4.90;0.19;0.00;0.00
MCU_006964-RD;48.69;2.34;76.32;3.03;87.96;4.22;23.93;1.40
MCU_006965-RA;663.03;12.20;988.05;15.07;776.21;14.28;556.52;12.54
MCU_006966-RA;174.97;2.27;266.95;2.87;259.79;3.37;172.48;2.74
MCU_006967-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006968-RA;41.30;3.58;156.36;11.18;32.71;2.83;59.97;6.31
MCU_006968-RB;29.08;0.89;0.00;0.00;68.80;2.10;0.00;0.00
MCU_006968-RC;41.54;1.36;31.30;0.85;0.00;0.00;58.03;2.32
MCU_006968-RD;56.07;1.64;56.35;1.36;189.49;5.54;0.00;0.00
MCU_006969-RA;1563.00;44.19;2017.00;47.24;3169.00;89.53;827.00;28.59
MCU_006970-RA;230.14;6.17;115.26;2.56;698.07;18.71;85.73;2.81
MCU_006970-RB;133.71;4.42;244.40;6.70;8.45;0.28;98.39;3.98
MCU_006970-RC;61.15;3.63;182.33;8.94;65.48;3.88;37.88;2.74
MCU_006971-RA;0.00;0.00;0.00;0.00;1.00;3.43;0.00;0.00
MCU_006973-RA;35.75;0.42;41.85;0.40;48.40;0.56;64.05;0.92
MCU_006973-RB;0.00;0.00;0.00;0.00;12.54;0.16;0.00;0.00
MCU_006973-RC;376.35;4.89;351.95;3.79;499.77;6.49;76.08;1.21
MCU_006973-RD;180.23;2.76;326.55;4.15;249.77;3.82;200.98;3.77
MCU_006973-RE;0.00;0.00;0.00;0.00;3.14;0.67;0.00;0.00
MCU_006974-RA;83.94;0.97;136.92;1.31;86.82;1.00;97.56;1.37
MCU_006975-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006975-RB;8.00;0.46;0.02;0.00;6.52;0.38;0.00;0.00
MCU_006975-RC;0.00;0.00;10.71;0.41;0.73;0.03;0.00;0.00
MCU_006975-RD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006975-RE;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006975-RF;0.00;0.00;4.53;0.52;3.03;0.42;0.00;0.00
MCU_006975-RG;0.00;0.00;0.00;0.00;1.72;0.15;0.00;0.00
MCU_006975-RH;0.00;0.00;3.75;0.27;0.00;0.00;7.00;0.75
MCU_006976-RA;55.00;5.42;89.00;7.23;40.00;3.94;39.00;4.66
MCU_006977-RA;418.77;10.84;581.63;12.48;869.57;22.51;268.59;8.51
MCU_006977-RB;129.23;3.28;0.00;0.00;205.84;5.22;0.00;0.00
MCU_006977-RC;64.00;1.56;52.37;1.06;60.59;1.48;20.41;0.61
MCU_006978-RA;999.00;83.59;1383.00;95.48;1056.75;88.32;741.00;75.30
MCU_006978-RB;0.00;0.00;0.00;0.00;5.25;0.41;0.00;0.00
MCU_006979-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006979-RB;36.72;0.46;53.23;0.55;109.98;1.37;46.82;0.72
MCU_006979-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006979-RD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006979-RE;311.27;3.89;475.63;4.93;893.64;11.17;245.01;3.75
MCU_006979-RF;123.25;1.53;322.16;3.32;227.52;2.83;89.60;1.37
MCU_006979-RG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006979-RH;804.76;10.11;830.99;8.66;1493.86;18.77;346.58;5.34
MCU_006980-RA;121.00;4.07;115.00;3.20;127.00;4.27;67.00;2.75
MCU_006980-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006981-RA;135.86;0.52;0.00;0.00;679.29;2.58;0.00;0.00
MCU_006981-RB;956.14;3.66;1700.00;5.40;1774.71;6.78;476.00;2.23
MCU_006982-RA;498.16;40.54;847.00;56.88;604.07;49.11;549.34;54.31
MCU_006982-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006983-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006983-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006984-RA;192.05;4.36;289.82;5.45;268.79;6.09;153.62;4.26
MCU_006984-RB;0.00;0.00;0.00;0.00;71.91;1.59;0.00;0.00
MCU_006984-RC;1520.28;35.62;2013.04;39.09;2276.73;53.32;786.81;22.56
MCU_006984-RD;11.66;0.26;70.14;1.29;39.58;0.88;89.57;2.44
MCU_006985-RA;1195.35;38.21;1535.46;40.65;1175.54;37.55;913.37;35.69
MCU_006985-RB;11.01;0.40;13.13;0.39;1.96;0.07;0.00;0.00
MCU_006985-RC;391.99;10.12;523.87;11.21;484.04;12.49;210.00;6.63
MCU_006986-RA;90.00;7.19;103.00;6.79;196.00;15.64;36.00;3.49
MCU_006988-RA;20.00;6.27;25.00;6.37;17.56;5.49;25.00;9.28
MCU_006989-RA;894.00;84.40;988.00;76.90;751.00;70.81;583.00;66.75
MCU_006990-RA;597.69;11.96;258.02;4.28;1607.73;32.16;227.18;5.57
MCU_006990-RB;357.98;7.39;117.06;2.00;603.47;12.46;13.44;0.34
MCU_006990-RC;584.41;16.48;930.90;21.75;696.15;19.62;606.07;20.91
MCU_006990-RD;423.92;12.50;692.78;16.92;600.41;17.69;239.32;8.63
MCU_006990-RE;0.00;0.00;173.24;4.12;11.24;0.32;0.00;0.00
MCU_006991-RA;11.00;7.13;9.00;4.69;7.44;4.80;13.00;9.75
MCU_006992-RA;449.87;28.69;666.34;35.12;519.63;33.11;358.70;27.86
MCU_006992-RB;180.34;9.01;290.71;12.01;343.04;17.12;158.17;9.63
MCU_006992-RC;120.80;5.88;49.95;2.01;40.33;1.96;24.12;1.43
MCU_006993-RA;91.16;5.46;483.89;23.95;59.77;3.58;202.11;14.74
MCU_006993-RB;0.00;0.00;4.42;0.13;6.67;0.24;0.00;0.00
MCU_006993-RC;776.84;29.67;702.69;22.22;1042.04;39.77;432.89;20.19
MCU_006993-RD;0.00;0.00;0.00;0.00;5.52;0.28;0.00;0.00
MCU_006994-RA;742.00;21.42;931.00;22.26;922.00;26.60;413.00;14.58
MCU_006994-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006995-RA;0.00;0.00;0.00;0.00;3.00;3.31;0.00;0.00
MCU_006996-RA;4.00;0.27;6.00;0.34;1.00;0.07;5.00;0.42
MCU_006997-RA;1517.00;63.88;2577.00;89.80;2356.00;99.13;1699.00;87.34
MCU_006998-RA;469.00;63.22;821.00;90.98;511.00;68.78;390.00;63.44
MCU_006999-RA;4.53;5.09;10.30;9.23;4.56;5.09;3.22;4.10
MCU_007000-RA;147.00;22.46;180.00;22.58;132.00;20.14;125.00;23.00
MCU_007001-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_007001-RB;2.63;0.74;0.00;0.00;0.00;0.00;0.00;0.00
MCU_007001-RC;24.94;6.73;36.86;8.11;44.91;12.09;31.17;10.00
MCU_007001-RD;12.42;3.38;25.14;5.57;19.09;5.18;14.83;4.79
MCU_007002-RA;68.95;12.99;75.40;11.63;61.03;11.47;51.38;11.60
MCU_007002-RB;27.05;4.42;23.60;3.17;28.97;4.73;40.62;7.99
MCU_007004-RA;134.96;2.59;138.73;2.21;216.82;4.16;80.53;1.89
MCU_007005-RA;1172.04;114.58;1399.27;112.75;1016.18;99.22;1121.47;132.90
MCU_007006-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_007006-RB;5.00;0.20;0.00;0.00;0.00;0.00;0.00;0.00
MCU_007006-RC;0.00;0.00;14.00;0.49;9.00;0.38;6.00;0.31
MCU_007007-RA;12859.00;2932.82;12289.00;2289.80;8275.00;1882.84;11964.00;3256.56
MCU_007008-RA;425.00;10.33;289.00;5.82;958.00;23.26;181.00;5.38
MCU_007009-RA;932.08;62.40;944.27;52.22;1057.75;70.74;690.90;56.29
MCU_007009-RB;17.92;1.29;8.73;0.52;55.25;3.96;18.10;1.58
MCU_007010-RA;23.67;0.61;29.13;0.63;33.69;0.87;23.19;0.74
MCU_007010-RB;2.36;0.23;1.40;0.11;0.00;0.00;1.51;0.18
MCU_007010-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
