TranscriptID B1_expectedCount B1_TPM B2_expectedCount B2_TPM B3_expectedCount B3_TPM B4_expectedCount B4_TPM
MCU_011945-RA 70.00 1.45 274.00 6.11 65.00 2.17 192.00 4.72
MCU_011946-RA 2680.00 77.15 2300.00 71.22 1523.00 70.64 2127.00 72.73
MCU_011947-RA 11.42 0.36 66.36 2.22 0.00 0.00 23.87 0.88
MCU_011947-RB 455.58 15.92 1186.64 44.67 538.00 30.32 1037.13 43.12
MCU_011948-RA 12.51 0.42 0.00 0.00 6.81 0.36 4.78 0.19
MCU_011948-RB 33.49 0.85 227.00 6.16 41.19 1.67 152.22 4.56
MCU_011949-RA 0.00 0.00 2.42 4.09 4.18 10.18 3.63 6.87
MCU_011950-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_011950-RB 3.10 0.19 0.00 0.00 0.00 0.00 0.00 0.00
MCU_011950-RC 14.90 0.99 31.00 2.22 20.00 2.14 25.00 1.98
MCU_011950-RD 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_011950-RE 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_011950-RF 0.00 0.00 6.00 1.08 3.00 0.80 7.00 1.40
MCU_011951-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_011953-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_011954-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_011955-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_011956-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_011957-RA 6406.00 255.35 15300.00 657.29 5593.00 359.68 11575.00 549.40
MCU_011958-RA 343.00 16.50 515.00 26.73 197.00 15.30 427.00 24.50
MCU_011960-RA 0.00 0.00 76.00 5.95 6.00 0.70 76.00 6.58
MCU_011961-RA 144.00 4.53 240.48 8.14 140.95 7.15 199.69 7.47
MCU_011961-RB 3.00 0.89 6.52 2.16 1.05 0.51 13.31 4.92
MCU_011962-RA 2.00 0.14 39.00 2.91 0.00 0.00 26.00 2.14
MCU_011962-RB 0.00 0.00 0.00 0.00 2.00 0.30 0.00 0.00
MCU_011963-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_011964-RA 150.00 5.65 342.00 13.89 140.00 8.51 254.00 11.39
MCU_011968-RA 454.00 11.27 1484.00 39.61 454.00 18.15 1249.00 36.80
MCU_011969-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_011970-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_011971-RA 0.00 0.00 1.00 0.24 1.00 0.36 0.00 0.00
MCU_011972-RA 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.14
MCU_011973-RA 64.00 1.60 345.00 9.30 123.00 4.97 276.00 8.21
MCU_011974-RA 19.00 1.22 26.00 1.81 11.00 1.14 33.00 2.53
MCU_011974-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_011976-RA 2812.00 263.58 3109.00 316.93 2141.00 325.91 2816.00 318.05
MCU_011977-RA 71.00 2.46 297.00 11.08 95.00 5.31 241.00 9.93
MCU_011978-RA 120.00 6.80 294.00 18.01 132.00 12.10 286.00 19.37
MCU_011979-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_011980-RA 265.53 6.80 484.41 13.34 227.06 9.37 267.29 8.13
MCU_011980-RB 76.47 1.64 807.38 18.64 187.21 6.48 699.37 17.83
MCU_011980-RC 0.00 0.00 178.22 3.95 57.73 1.92 220.34 5.39
MCU_011981-RA 3.00 0.28 3.00 0.31 1.00 0.15 0.00 0.00
MCU_011982-RA 66.00 1.05 260.00 4.43 74.00 1.89 165.00 3.10
MCU_011983-RA 28.00 12.18 22.00 10.87 16.00 11.63 31.00 17.13
MCU_011984-RA 7.00 2.81 4.00 1.82 7.00 4.69 5.00 2.54
MCU_011985-RA 405.07 15.60 404.00 16.77 270.00 16.78 347.00 15.91
MCU_011986-RA 366.00 25.92 227.00 17.41 215.00 24.66 258.00 21.90
MCU_011987-RA 446.00 24.02 573.00 33.34 344.00 29.94 463.00 29.78
MCU_011989-RA 1637.00 100.26 2455.00 162.63 1201.00 118.98 2030.00 148.74
MCU_011990-RA 6.00 0.44 37.00 2.96 6.00 0.72 19.00 1.68
MCU_011991-RA 63.00 3.07 105.00 5.53 44.00 3.47 101.00 5.88
MCU_011992-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_011993-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_011994-RA 3170.00 310.37 1964.94 209.37 1463.00 232.74 1882.90 222.34
MCU_011994-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_011995-RA 5.00 0.64 58.00 8.07 17.00 3.53 42.00 6.49
MCU_011997-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_011997-RB 98.00 5.52 260.00 15.84 69.00 6.29 189.00 12.73
MCU_011998-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_011999-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_011999-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_011999-RC 3.00 0.05 71.00 1.31 4.00 0.11 62.00 1.26
MCU_012000-RA 12117.00 795.43 14334.00 1018.53 9134.00 970.42 13550.00 1065.18
MCU_012001-RA 0.00 0.00 4.67 0.23 0.00 0.00 2.42 0.13
MCU_012002-RA 242.00 23.97 155.00 16.71 83.00 13.36 147.00 17.57
MCU_012003-RA 82.00 5.38 40.00 2.84 46.00 4.88 37.00 2.91
MCU_012004-RA 63.00 136.17 41.00 105.42 30.00 110.37 32.00 92.20
MCU_012005-RA 86.00 21.16 138.00 37.80 71.00 28.84 105.00 32.07
MCU_012006-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012007-RA 1.00 0.47 17.00 9.11 4.00 3.15 15.00 8.99
MCU_012008-RA 464.00 16.53 477.00 18.30 271.00 15.57 433.00 18.35
MCU_012009-RA 0.00 0.00 24.04 1.03 6.02 0.39 19.38 0.92
MCU_012009-RB 1631.00 68.51 1601.96 72.55 1033.98 70.09 1726.62 86.40
MCU_012010-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012011-RA 0.00 0.00 20.00 0.68 0.00 0.00 29.00 1.09
MCU_012011-RB 2.00 0.09 0.00 0.00 1.00 0.07 0.00 0.00
MCU_012012-RA 2.00 0.05 27.00 0.72 3.00 0.12 33.00 0.97
MCU_012013-RA 0.00 0.00 1.00 0.06 0.00 0.00 0.00 0.00
MCU_012014-RA 1041.00 100.11 599.00 62.67 498.00 77.79 582.00 67.47
MCU_012015-RA 39.00 1.26 86.00 3.00 40.00 2.09 65.00 2.50
MCU_012016-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012017-RA 451.00 22.66 936.00 50.78 412.00 33.45 725.00 43.48
MCU_012018-RA 2.00 0.24 0.00 0.00 2.00 0.39 1.00 0.14
MCU_012019-RA 186.00 8.58 325.00 16.18 163.00 12.15 271.00 14.91
MCU_012020-RA 0.00 0.00 0.00 0.00 1.85 0.84 0.00 0.00
MCU_012020-RB 6.02 2.50 1.08 0.51 0.00 0.00 4.65 2.45
MCU_012021-RA 26.78 0.75 71.71 2.15 18.33 0.82 48.00 1.59
MCU_012021-RB 0.00 0.00 8.57 0.24 8.67 0.36 0.00 0.00
MCU_012021-RC 0.00 0.00 6.40 0.19 0.00 0.00 0.00 0.00
MCU_012021-RD 7.22 0.49 3.32 0.24 0.00 0.00 0.00 0.00
MCU_012022-RA 60.00 3.07 350.00 19.34 82.00 6.78 272.00 16.61
MCU_012023-RA 0.00 0.00 5.19 0.46 1.00 0.13 21.00 2.07
MCU_012023-RB 1.00 0.09 2.83 0.27 0.00 0.00 0.00 0.00
MCU_012025-RA 27.00 1.67 99.00 6.61 36.00 3.59 49.00 3.62
MCU_012027-RA 0.00 0.00 15.00 0.44 5.00 0.22 8.00 0.26
MCU_012029-RA 80.00 4.21 109.00 6.19 48.17 4.10 90.00 5.65
MCU_012031-RA 0.00 0.00 3.00 0.11 3.00 0.17 3.00 0.13
MCU_012032-RA 411.85 20.13 397.50 20.98 189.30 14.95 371.22 21.65
MCU_012033-RA 310.00 25.58 646.00 57.87 280.00 37.48 614.00 60.91
MCU_012034-RA 35.06 1.31 19.03 0.77 19.26 1.16 49.04 2.18
MCU_012034-RB 248.66 8.97 524.92 20.39 235.63 13.70 421.07 18.06
MCU_012035-RA 1.00 0.80 7.00 6.48 8.00 10.79 9.00 9.34
MCU_012036-RA 2.00 0.13 22.00 1.52 9.00 0.93 40.00 3.06
MCU_012037-RA 40.00 12.05 31.00 10.47 18.00 8.99 39.00 14.70
MCU_012038-RA 201.00 6.33 568.00 19.25 228.00 11.57 434.00 16.24
MCU_012039-RA 28.00 1.37 26.00 1.37 23.00 1.81 36.00 2.10
MCU_012040-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012041-RA 4.78 2.27 4.21 2.27 2.39 1.90 3.25 1.97
MCU_012043-RA 4880.00 1158.23 4071.00 1074.33 3073.00 1203.01 3468.00 1020.16
MCU_012044-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012045-RA 4.49 1.98 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012046-RA 156.23 4.27 596.50 17.53 205.62 9.05 504.81 16.38
MCU_012046-RB 0.00 0.00 106.73 3.09 42.19 1.83 160.08 5.12
MCU_012046-RC 15.37 0.40 21.84 0.61 5.43 0.23 44.55 1.36
MCU_012046-RD 309.40 12.69 135.93 6.01 148.76 9.85 55.56 2.71
MCU_012047-RA 125.21 2.55 160.52 3.52 119.64 3.93 172.02 4.16
MCU_012047-RB 163.06 3.94 337.00 8.76 122.59 4.77 239.76 6.88
MCU_012048-RA 67.05 4.36 63.97 4.50 33.88 3.56 41.07 3.20
MCU_012048-RB 1601.95 109.14 1312.03 96.80 986.12 108.77 1212.93 99.01
MCU_012051-RA 1.04 0.10 1.00 0.11 0.00 0.00 0.00 0.00
MCU_012052-RA 88.73 2.41 135.60 3.96 45.29 1.98 42.06 1.36
MCU_012052-RB 202.23 5.62 756.40 22.61 277.71 12.43 632.94 20.89
MCU_012053-RA 210.00 10.39 434.00 23.19 180.00 14.39 333.00 19.67
MCU_012054-RA 351.64 22.54 480.00 33.29 253.14 26.25 452.40 34.71
MCU_012054-RB 7.36 0.46 0.00 0.00 7.86 0.79 3.60 0.27
MCU_012055-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012056-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012057-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012058-RA 0.00 0.00 0.00 0.00 0.00 0.00 4.00 0.56
MCU_012059-RA 914.00 55.24 1925.00 125.81 766.00 74.87 1372.00 99.18
MCU_012060-RA 0.00 0.00 2.00 0.86 0.00 0.00 1.00 0.48
MCU_012061-RA 12.00 1.97 0.00 0.00 7.00 1.88 2.00 0.40
MCU_012062-RA 144.00 25.94 136.00 27.02 77.00 22.75 97.00 21.44
MCU_012063-RA 17307.00 1387.82 14494.00 1261.11 10702.00 1391.35 12596.00 1213.41
MCU_012064-RA 79.73 1.34 130.45 2.35 66.54 1.80 114.51 2.28
MCU_012065-RA 114.27 1.44 191.55 2.60 71.46 1.45 126.49 1.89
MCU_012066-RA 0.00 0.00 1.00 0.68 0.00 0.00 0.00 0.00
MCU_012067-RA 119.00 3.34 290.00 8.76 106.00 4.79 224.00 7.47
MCU_012068-RA 312.00 20.53 309.00 22.01 172.00 18.31 287.00 22.61
MCU_012069-RA 104.00 8.62 270.00 24.29 98.00 13.17 205.00 20.42
MCU_012070-RA 121.00 5.04 206.00 9.26 78.00 5.25 154.00 7.65
MCU_012071-RA 10.00 0.35 39.00 1.45 12.00 0.67 29.00 1.19
MCU_012072-RA 106.00 5.14 175.00 9.15 64.00 5.01 153.00 8.84
MCU_012073-RA 0.00 0.00 0.00 0.00 28.78 2.25 22.85 1.32
MCU_012073-RB 106.12 4.89 230.25 11.45 68.36 5.09 188.84 10.38
MCU_012073-RC 290.66 15.01 444.99 24.82 212.19 17.71 333.98 20.59
MCU_012073-RD 82.22 3.93 202.76 10.46 114.67 8.86 199.32 11.37
MCU_012074-RA 940.00 83.87 412.00 39.95 308.00 44.61 423.00 45.43
MCU_012076-RA 214.00 13.04 450.00 29.65 162.00 15.97 318.00 23.18
MCU_012077-RA 116.00 2.89 307.00 8.22 102.00 4.09 254.00 7.51
MCU_012079-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012080-RA 113.00 26.40 88.00 22.85 58.00 22.34 65.00 18.81
MCU_012081-RA 0.00 0.00 6.00 0.74 0.00 0.00 2.00 0.27
MCU_012083-RA 113.00 27.25 130.00 34.88 89.00 35.41 106.00 31.70
MCU_012084-RA 0.00 0.00 8.00 0.51 0.00 0.00 4.00 0.28
MCU_012085-RA 2.00 0.11 9.00 0.54 2.00 0.18 2.00 0.13
MCU_012086-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012087-RA 0.00 0.00 1.33 0.55 4.29 2.62 8.44 3.90
MCU_012089-RA 101.00 46.84 91.00 48.02 59.00 45.78 70.00 41.33
MCU_012090-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012091-RA 620.00 134.87 240.00 57.89 303.00 108.52 253.00 67.98
MCU_012092-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012093-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012094-RA 0.00 0.00 1.00 0.16 0.00 0.00 4.00 0.71
MCU_012095-RA 57.00 1.53 141.00 4.07 52.00 2.25 118.00 3.76
MCU_012096-RA 48.00 4.10 157.00 14.58 50.00 6.94 162.00 16.66
MCU_012097-RA 0.00 0.00 13.32 0.20 0.00 0.00 0.00 0.00
MCU_012097-RB 66.00 1.04 212.68 3.59 52.00 1.32 172.00 3.20
MCU_012098-RA 31.00 1.88 56.00 3.66 27.00 2.64 34.00 2.46
MCU_012099-RA 312.00 31.06 265.00 28.72 204.00 33.00 263.00 31.59
MCU_012100-RA 192.00 5.62 622.00 19.60 231.00 10.90 523.00 18.19
MCU_012101-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012102-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012103-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012104-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012106-RA 167.22 24.01 767.08 120.79 251.30 58.95 657.35 114.97
MCU_012107-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012108-RA 114.00 8.16 307.00 23.81 97.00 11.25 224.00 19.23
MCU_012110-RA 0.00 0.00 9.40 0.21 0.00 0.00 33.48 0.83
MCU_012110-RB 303.00 6.49 695.60 16.02 241.00 8.31 561.52 14.27
MCU_012110-RC 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012111-RA 129.89 8.37 174.53 12.17 34.07 3.55 137.27 10.59
MCU_012111-RB 57.11 3.85 20.47 1.49 38.93 4.25 34.73 2.80
MCU_012112-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012113-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012114-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012115-RA 16.59 27.98 4.32 8.62 1.06 3.05 8.46 18.93
MCU_012117-RA 0.00 0.00 1.00 0.53 0.00 0.00 0.00 0.00
MCU_012119-RA 0.00 0.00 1.00 0.35 3.00 1.56 3.00 1.18
MCU_012120-RA 147.00 9.14 568.00 38.22 268.00 26.97 551.00 41.01
MCU_012122-RA 280.45 3.06 599.66 7.02 235.80 4.14 401.12 5.18
MCU_012122-RB 53.31 0.77 155.90 2.42 52.38 1.22 177.52 3.04
MCU_012123-RA 5.00 3.47 4.00 3.21 2.00 2.34 8.00 7.18
MCU_012124-RA 1.00 0.38 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012125-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012126-RA 0.00 0.00 0.00 0.00 1.00 0.90 0.00 0.00
MCU_012127-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012128-RA 17.00 0.97 61.00 3.76 25.00 2.30 37.00 2.52
MCU_012129-RA 0.00 0.00 5.00 2.27 1.00 0.67 1.00 0.51
MCU_012130-RA 390.00 14.43 665.00 26.51 247.00 14.74 552.00 24.31
MCU_012131-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012132-RA 8.00 0.63 133.00 11.45 16.00 2.06 86.00 8.19
MCU_012133-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012134-RA 11.00 0.30 203.00 5.88 59.00 2.56 192.00 6.14
MCU_012136-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012137-RA 57.00 3.62 93.00 6.39 40.00 4.11 65.00 4.94
MCU_012138-RA 1387.56 50.13 44.39 1.73 217.23 12.66 7.95 0.34
MCU_012138-RB 801.44 14.55 7016.61 136.78 2039.77 59.58 5884.05 126.59
MCU_012139-RA 2521.00 146.82 2255.00 141.98 1417.00 133.44 1969.00 137.10
MCU_012140-RA 29.00 2.28 88.00 7.51 39.00 4.98 67.00 6.33
MCU_012141-RA 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.44
MCU_012142-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012143-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012144-RA 0.00 0.00 19.00 2.53 0.00 0.00 11.00 1.63
MCU_012145-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012146-RA 46.78 3.05 196.86 13.91 76.00 8.03 225.02 17.59
MCU_012149-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012150-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012151-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012152-RA 2411.00 247.92 2600.00 291.20 1496.00 250.09 2065.00 256.36
MCU_012153-RA 248.00 205.03 306.00 293.55 211.00 294.56 253.00 271.98
MCU_012154-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012155-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012156-RA 26.00 0.69 189.00 5.43 39.00 1.68 155.00 4.91
MCU_012157-RA 0.00 0.00 1.00 0.18 0.00 0.00 1.00 0.20
MCU_012158-RA 0.00 0.00 25.00 2.22 3.00 0.40 26.00 2.56
MCU_012159-RA 78.75 5.77 125.25 9.95 51.17 6.07 116.92 10.27
MCU_012160-RA 110.00 3.02 231.00 6.82 84.00 3.72 187.00 6.10
MCU_012160-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012161-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012163-RA 13.62 0.75 29.16 1.73 17.94 1.60 31.57 2.08
MCU_012163-RB 298.20 22.80 191.45 15.88 150.76 18.68 197.97 18.17
MCU_012163-RC 28.15 1.60 40.92 2.51 14.11 1.29 51.70 3.50
MCU_012163-RD 179.43 12.11 145.89 10.66 128.21 14.01 119.88 9.70
MCU_012163-RE 334.60 21.89 427.59 30.28 221.98 23.50 319.88 25.06
MCU_012164-RA 715.00 142.09 524.00 115.16 361.00 117.90 411.00 100.56
MCU_012165-RA 497.00 14.16 1333.00 40.86 423.00 19.42 963.00 32.59
MCU_012166-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012167-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012168-RA 0.00 0.00 2.00 1.08 8.43 6.69 3.94 2.38
MCU_012169-RA 0.00 0.00 0.00 0.00 1.00 0.48 0.00 0.00
MCU_012170-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012171-RA 0.00 0.00 5.00 0.22 0.00 0.00 2.00 0.10
MCU_012171-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012172-RA 2715.00 169.78 2297.00 155.40 1560.00 157.82 2295.00 171.74
MCU_012173-RA 537.63 10.27 623.50 12.79 371.88 11.43 523.58 11.86
MCU_012174-RA 69.37 2.86 258.50 11.50 154.12 10.26 251.42 12.36
MCU_012174-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012175-RA 2104.00 493.51 886.00 230.99 1262.00 488.13 812.00 235.95
MCU_012176-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012177-RA 189.36 15.29 234.29 20.53 147.03 19.25 228.33 22.15
MCU_012177-RB 41.64 2.83 135.71 9.99 85.97 9.46 126.67 10.32
MCU_012179-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012180-RA 1.00 0.96 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012181-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012183-RA 60.00 1.40 145.00 3.62 48.00 1.80 147.00 4.06
MCU_012184-RA 2.00 0.07 55.00 1.98 9.00 0.48 60.00 2.38
MCU_012185-RA 8370.00 969.83 3506.00 443.44 3533.00 666.57 5242.00 735.41
MCU_012186-RA 160.00 5.22 325.00 11.42 151.00 7.94 287.00 11.13
MCU_012187-RA 40.00 0.97 885.00 23.04 222.00 8.66 874.00 25.12
MCU_012187-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012188-RA 0.00 0.00 3.95 0.64 3.00 0.73 4.00 0.72
MCU_012189-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012190-RA 149.54 2.47 347.12 6.16 156.83 4.17 318.09 6.23
MCU_012191-RA 404.46 5.24 687.88 9.56 377.17 7.86 590.91 9.06
MCU_012192-RA 34.00 1.18 443.00 16.54 117.00 6.54 399.00 16.45
MCU_012193-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012194-RA 0.00 0.00 0.00 0.00 0.00 0.00 48.47 1.89
MCU_012194-RB 65.00 2.17 90.00 3.23 53.00 2.85 28.53 1.13
MCU_012195-RA 26.00 0.34 120.00 1.69 40.00 0.84 99.00 1.54
MCU_012196-RA 102.00 4.47 315.00 14.90 108.00 7.65 267.00 13.96
MCU_012197-RA 96.00 5.35 488.00 29.39 148.00 13.33 297.00 19.78
MCU_012198-RA 2.00 0.47 22.00 5.81 4.00 1.57 30.00 8.82
MCU_012198-RB 13.00 5.43 7.00 3.31 6.00 4.18 9.00 4.77
MCU_012199-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012200-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012201-RA 185.00 8.85 349.00 18.01 131.00 10.12 252.00 14.38
MCU_012202-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012203-RA 5.00 0.36 42.00 3.29 7.00 0.82 33.00 2.86
MCU_012204-RA 0.00 0.00 4.00 1.04 0.00 0.00 0.00 0.00
MCU_012205-RA 1.00 0.03 22.00 0.71 5.00 0.24 30.00 1.07
MCU_012206-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012207-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012208-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012209-RA 0.00 0.00 64.00 1.15 11.00 0.30 64.00 1.27
MCU_012210-RA 1040.87 54.72 980.11 55.65 608.61 51.70 909.22 57.07
MCU_012212-RA 830.54 44.93 11135.03 650.80 2298.80 200.99 6108.60 394.74
MCU_012212-RB 669.46 53.04 669.97 57.58 11.20 1.44 262.40 24.97
MCU_012213-RA 0.00 0.00 1.00 0.04 1.00 0.06 1.00 0.04
MCU_012214-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012215-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012216-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012217-RA 97.00 1.38 283.00 4.33 49.00 1.12 211.00 3.57
MCU_012218-RA 4.50 0.26 26.60 1.69 3.00 0.28 20.55 1.44
MCU_012219-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012220-RA 3.00 0.82 1.50 0.46 1.50 0.68 0.50 0.17
MCU_012221-RA 98.00 14.82 88.00 14.62 74.00 18.30 96.00 17.72
MCU_012222-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012223-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012224-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012225-RA 12.40 1.22 4.18 0.45 1.80 0.29 9.53 1.14
MCU_012226-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012228-RA 149.00 3.29 1264.00 29.95 326.00 11.57 1032.00 26.99
MCU_012229-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012230-RA 0.00 0.00 1.00 2.12 0.00 0.00 0.00 0.00
MCU_012231-RA 43.00 1.46 341.00 12.50 90.00 4.94 295.00 11.95
MCU_012232-RA 19.77 1.89 10.12 1.05 8.79 1.36 1.64 0.19
MCU_012232-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012232-RC 2870.10 320.67 1817.32 221.48 1600.96 291.11 1593.30 215.34
MCU_012234-RA 0.00 0.00 2.00 0.64 0.00 0.00 0.00 0.00
MCU_012235-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012236-RA 148.14 9.04 129.41 8.54 83.07 8.19 65.48 4.78
MCU_012236-RB 61.86 1.75 641.59 19.53 185.93 8.48 543.52 18.26
MCU_012237-RA 9.00 2.22 19.00 5.23 5.00 2.04 14.00 4.29
MCU_012238-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012239-RA 21.00 1.22 93.00 5.83 16.00 1.50 38.00 2.64
MCU_012239-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012240-RA 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.21
MCU_012241-RA 2.00 0.31 3.00 0.51 0.00 0.00 9.00 1.71
MCU_012242-RA 0.00 0.00 9.81 0.12 14.85 0.27 65.76 0.89
MCU_012242-RB 0.00 0.00 66.18 0.79 0.00 0.00 0.00 0.00
MCU_012242-RC 30.00 0.40 107.01 1.51 21.15 0.45 51.24 0.80
MCU_012243-RA 62.09 2.75 93.05 4.44 14.69 1.05 61.21 3.23
MCU_012243-RB 635.91 30.44 1038.95 53.67 506.31 39.14 1007.79 57.54
MCU_012244-RA 11.00 1.03 143.00 14.62 37.00 5.65 102.00 11.56
MCU_012245-RA 207.00 5.90 342.00 10.49 141.00 6.48 284.00 9.62
MCU_012246-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_012247-RA 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.14
